kepid,mass,mass_errp,mass_errm,radius,radius_errp,radius_errm,density,density_errp,density_errm,logg,logg_errp,logg_errm,age,age_errp,age_errm,ref,tm_designation,teff,teff_err1,teff_err2,logg_kic,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass_kic,mass_err1,mass_err2,radius_kic,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
5450445,1.39,0.07,0.06,1.99,0.04,0.04,0.1775,0.0041,0.004,3.985,0.009000000000000001,0.009000000000000001,3.9,0.6,0.6,Chaplin et al. (2014), J19294852+4037536,6112,84.0,-84.0,3.985,0.009000000000000001,-0.009000000000000001,0.05,0.09,-0.09,1.39,0.07,-0.06,1.99,0.04,-0.04,0.25,0.005775,-0.005634,MULT10,9.777000000000001,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.45221000000004,40.631561,11111111111111111,SPE6,AST10,SPE6,8.827,0.019,8.616,0.022000000000000002,8.502,0.019,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,37.047,34.669000000000004,34.138000000000005,32.802,32.251999999999995,30.961,30.459,29.871,29.331999999999997,29.389,29.773000000000003,30.337,30.575,32.105,,,,-2147483648,b'3138-989-1  ',1635378410781933568,2053521445876381824,1022679,2015.0,292.45237490664795,0.12666926441563137,40.63164931920426,0.1963767503361846,4.0019162716121865,0.2398827865922387,28.61013041769278,0.9435003345612578,18.355576131454086,0.8571308165556385,0.46888628602027893,0.5222161412239075,-0.6651711463928223,-0.379531592130661,0.61532062292099,-0.6311356425285339,-0.6324703097343445,-0.8558743000030518,-0.33917662501335144,0.44881683588027954,105,105,105,104,0,1,,0.28045965199314304,98.71524024119837,False,2.8963394165039062,11.359208106994629,2.172671156586148e-05,5,17,False,0.3679511845111847,0.32066240906715393,0.12407181411981583,0.32136040925979614,-117.46681213378906,-82.50151062011719,22.010812759399414,0.6160314679145813,125,2126875.3116434407,1053.0934913569386,9.705414988651768,b'NOT_AVAILABLE',73.34833819852726,10.624807914892624,307.0109863871834,61.21739232053343,1.3244688501049896e-05
5512589,1.09,0.05,0.05,1.65,0.03,0.03,0.2429,0.0064,0.0062,4.04,0.009000000000000001,0.009000000000000001,7.9,1.2,1.1,Chaplin et al. (2014), J18545588+4046311,5750,84.0,-84.0,4.04,0.009000000000000001,-0.009000000000000001,0.06,0.09,-0.09,1.09,0.05,-0.05,1.65,0.03,-0.03,0.3421,0.009014,-0.008733,MULT10,9.99,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.73285,40.77533,11110111011101110,SPE6,AST10,SPE6,8.888,0.024,8.562999999999999,0.034,8.562999999999999,0.018000000000000002,0.6923,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,38.251999999999995,34.887,33.518,31.430999999999997,30.22,27.883000000000003,26.924,25.399,23.775,22.487,21.607,20.878,20.659000000000002,19.59,,,,-2147483648,b'3123-1088-1 ',1635378410781933568,2103675496978452096,1523492,2015.0,283.7329263808163,0.13327807427069074,40.775555617679466,0.19994738606513934,4.897208885341053,0.24854456620166582,14.631760006573018,1.5210414588256902,52.048088394302994,0.8294334570471793,-0.13655194640159607,-0.1599123179912567,-0.26046478748321533,0.1607913076877594,0.7709656357765198,-0.6550002098083496,-0.19028177857398987,-0.5785483121871948,-0.3369826376438141,-0.37272173166275024,81,81,80,80,1,1,,0.24624947485241283,53.27529910658191,False,2.5876951217651367,14.214409828186035,1.8505250409361906e-05,5,13,False,0.524445116519928,0.42851805686950684,0.4391748309135437,0.23057100176811218,-92.27350616455078,43.88892364501953,-6.12936544418335,-32.12874221801758,97,1815772.5248812216,1224.777432197175,9.877116462982423,b'NOT_AVAILABLE',70.6931304728074,16.710020908657064,293.4149830283008,63.10287480450019,9.291728155327924e-06
5596656,1.14,0.13,0.12,3.67,0.17,0.17,0.0229,0.0009,0.0009,3.362,0.01,0.01,5.9,2.0,1.3,Chaplin et al. (2014), J18511682+4051141,5094,84.0,-84.0,3.362,0.01,-0.01,-0.46,0.09,-0.09,1.14,0.13,-0.12,3.67,0.17,-0.17,0.03225,0.001268,-0.001268,MULT10,9.469,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,282.8201,40.85392,11110111011101110,SPE6,AST10,SPE6,8.135,0.021,7.675,0.034,7.622999999999999,0.034,0.6928,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,94.80799999999999,91.04299999999999,90.60700000000001,87.40100000000001,85.009,78.86399999999999,76.083,71.28699999999999,65.952,61.388000000000005,57.824,54.898,54.04600000000001,49.858999999999995,,,,-2147483648,b'3123-574-1  ',1635378410781933568,2104359977325192064,873747,2015.0,282.8197590914545,0.45857638498225956,40.85367488528868,0.2385662578516966,3.010113188125506,0.4406640499093407,-67.71341604660724,0.9937301907225546,-64.25010270916829,0.9186487240250052,-0.22568725049495697,-0.7929142713546753,-0.6025899648666382,0.47925078868865967,0.4687449634075165,-0.11631390452384949,-0.7345043420791626,0.2678285539150238,-0.7753947973251343,0.2080954909324646,54,54,54,54,0,0,,0.5178893621334242,211.56618337958878,False,5.118057727813721,3.5186283588409424,1.8265827748109587e-05,5,9,False,0.4277922213077545,0.45765453577041626,0.340038537979126,0.5597209334373474,-69.10889434814453,-23.29671287536621,-21.140533447265625,-24.681699752807617,70,2840601.972813731,2904.039914849734,9.391244103011534,b'NOT_AVAILABLE',70.5050664503333,17.38188690751487,291.948497276861,63.319444371888,3.3167744335519194e-05
5773345,1.45,0.06,0.07,2.0,0.03,0.03,0.18,0.0034,0.0034,3.994,0.008,0.008,3.5,0.6,0.6,Chaplin et al. (2014), J19014504+4104500,6130,84.0,-84.0,3.9939999999999998,0.008,-0.008,0.21,0.09,-0.09,1.45,0.06,-0.07,2.0,0.03,-0.03,0.2535,0.004789,-0.004789,MULT10,9.157,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.43771,41.08057,11110111011101110,SPE6,AST10,SPE6,8.237,0.019,8.062999999999999,0.024,7.946000000000001,0.017,0.6926,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,34.763000000000005,32.166,31.305999999999997,29.805,29.055999999999997,27.467,26.822,25.927,24.96,24.19,23.819000000000003,23.627,23.673000000000002,23.846,,,,-2147483648,b'3124-1115-1 ',1635378410781933568,2103850662924907136,1286502,2015.0,285.43782829261687,0.17384816394893812,41.08067774448588,0.4069066806724361,5.196841925369167,0.3694164989342956,22.776653521768196,0.7021702750149755,24.3599790121645,0.8926218594695686,-0.5842956900596619,-0.38375547528266907,-0.36027073860168457,0.41491708159446716,0.8297995328903198,-0.23383277654647827,-0.4962769150733948,-0.5336794257164001,-0.24648568034172058,-0.027576299384236336,47,47,47,46,0,1,,0.34752718100576835,89.56144648728099,False,3.513564109802246,7.554372310638428,1.8587568774819374e-05,5,8,False,0.44145411252975464,0.5121448040008545,0.40359407663345337,0.4121478199958801,-154.36195373535156,78.7042236328125,1.6199586391448975,-16.772483825683594,47,3882286.9183754884,2416.09034198151,9.052050992480538,b'NOT_AVAILABLE',71.49298022982333,15.631993738068074,296.34180581196114,63.11512922634104,8.478854105166119e-06
5774694,1.06,0.05,0.06,1.0,0.03,0.03,1.0618,0.0611,0.0614,4.463,0.017,0.019,1.9,1.9,1.6,Chaplin et al. (2014), J19041638+4100113,5875,84.0,-84.0,4.463,0.017,-0.019,0.07,0.09,-0.09,1.06,0.05,-0.06,1.0,0.03,-0.03,1.496,0.08606,-0.08648,MULT10,8.308,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.06824,41.003174,11110111011101110,SPE6,AST10,SPE6,7.221,0.019,6.975,0.027000000000000003,6.931,0.022000000000000002,0.6916,1426.313,7.1,7.1,8.218,11.687999999999999,13.167,12.759,11.697000000000001,11.734000000000002,9.113999999999999,8.818999999999999,8.169,7.836,7.921,7.335,23.498,23.691,25.142,25.787,26.978,28.358,28.804000000000002,30.163,32.521,34.649,36.609,39.056,39.923,45.206,,,,93657,b'            ',1635378410781933568,2103791392376229248,1084587,2015.0,286.06832546288837,0.20543324729156426,41.00315155366698,0.23194159528119648,18.51133764133656,0.2686942795923568,15.675063706976097,0.04123853059682991,-6.792035840677871,0.04734307363446608,-0.48345839977264404,-0.6466505527496338,0.19351951777935028,-0.08758900314569473,0.49845123291015625,-0.12308791279792786,0.17334668338298798,-0.16700135171413422,0.06791316717863083,0.016808373853564262,88,88,87,86,1,2,5.466677188873291,0.5125852783631046,181.87526816683558,False,5.067651271820068,3.5393428802490234,1.268186042580055e-05,3,14,False,0.2293696403503418,0.34260445833206177,0.43302422761917114,0.2615269124507904,-70.78485870361328,67.41107177734375,-6.451725006103516,-9.699641227722168,103,8622341.26692056,9576.711245015975,8.185707043929714,b'NOT_AVAILABLE',71.6098866056801,15.163545689634834,297.3192231906621,62.92663234310578,5.910442406486851e-06
5939450,1.53,0.1,0.09,2.88,0.07,0.06,0.0639,0.0018,0.0017,3.701,0.017,0.013,3.0,0.6,0.6,Chaplin et al. (2014), J18541435+4113328,6282,84.0,-84.0,3.701,0.017,-0.013000000000000001,-0.18,0.09,-0.09,1.53,0.11,-0.1,2.88,0.07,-0.07,0.09,0.002535,-0.0023940000000000003,MULT10,7.311,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,283.55981,41.225792,11110111011100010,SPE6,AST10,SPE6,6.354,0.032,6.175,0.021,6.1,0.017,0.572,1426.313,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.122000000000001,7.1,7.1,7.108,7.1,65.57,63.668,64.468,63.678999999999995,64.07,63.707,63.393,63.795,64.86399999999999,65.505,66.204,67.28,67.65100000000001,68.605,,,,92771,b'            ',1635378410781933568,2103705870987157888,1953055,2015.0,283.5600757168495,0.1779594058023722,41.22588058971283,0.2174932370777272,8.962860137279227,0.22590218492737482,44.22413850294529,0.04159525640689967,20.640498948076313,0.04305960822734346,-0.04703439772129059,-0.38074496388435364,0.16241297125816345,-0.026360061019659042,-0.06373176723718643,-0.037833597511053085,0.18170298635959625,-0.11062019318342209,-0.0345778726041317,0.11792946606874466,106,106,106,103,0,3,4.501755237579346,0.42782150581631173,104.29259586074629,False,4.265351295471191,5.092375755310059,9.880502148007508e-06,3,15,False,0.32080820202827454,0.27858978509902954,0.07025972753763199,0.20693913102149963,-45.92662811279297,79.00935363769531,6.997706413269043,9.881346702575684,109,21792966.8569176,10172.469257473349,7.178979167908523,b'NOT_AVAILABLE',71.08050117165192,16.99701790086963,293.3405848014488,63.570523298034004,1.579640021328037e-05
6106415,1.09,0.05,0.05,1.23,0.02,0.02,0.5820000000000001,0.0058,0.0057,4.293,0.008,0.008,5.1,1.5,1.4,Chaplin et al. (2014), J19013967+4129243,5990,84.0,-84.0,4.293,0.008,-0.008,-0.09,0.09,-0.09,1.09,0.05,-0.05,1.23,0.02,-0.02,0.8198,0.005915999999999999,-0.005775,MULT10,7.178999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,285.41531000000003,41.490093,11110111011101110,SPE6,AST10,SPE6,6.145,0.02,5.922999999999999,0.026000000000000002,5.829,0.022000000000000002,0.6906,1426.313,10.735,26.974,32.446999999999996,34.266999999999996,33.124,27.12,24.548000000000002,20.155,17.32,14.402000000000001,13.18,11.270999999999999,10.765,7.675,20.284000000000002,18.607,18.083,17.171,16.680999999999997,15.686,15.272,14.600999999999999,13.806,13.217,12.808,12.547,12.495999999999999,11.890999999999998,,,,93427,b'            ',1635378410781933568,2103877085568649216,1596881,2015.0,285.4148929059027,0.2482325052152842,41.49022117162009,0.21418408733388358,24.105381313893595,0.2817242830519368,-77.72945882720096,0.031818174823300016,31.21901658149281,0.03362147216576839,-0.085060715675354,-0.5382630825042725,0.31834620237350464,-0.03512462228536606,-0.08088433742523193,-0.0483810156583786,0.24405862390995026,-0.1983155757188797,-0.03710752725601196,0.029868395999073982,70,70,70,66,0,4,2.305014133453369,0.6174796286615567,100.47215916296378,False,6.067620754241943,2.5735695362091064,1.0823107913893182e-05,3,9,False,0.3750307261943817,0.14969727396965027,0.047824449837207794,0.17098379135131836,-13.59581470489502,48.20499801635742,-0.7868510484695435,17.845340728759766,76,24948794.20758948,18765.291549451933,7.032146162052705,b'NOT_AVAILABLE',71.87908238556021,15.804878337691756,296.5194002847954,63.517202389320296,1.1598541063920892e-05
6225718,1.17,0.04,0.05,1.24,0.01,0.02,0.6093,0.0062,0.0061,4.316,0.006999999999999999,0.006999999999999999,2.6,0.9,0.8,Chaplin et al. (2014), J19491812+4134572,6230,84.0,-84.0,4.316,0.006999999999999999,-0.006999999999999999,-0.17,0.09,-0.09,1.17,0.04,-0.05,1.24,0.01,-0.02,0.8582,0.008733,-0.008592,MULT10,7.501,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,297.32556,41.582462,11111111111111111,SPE6,AST10,SPE6,6.544,0.021,6.346,0.028999999999999998,6.2829999999999995,0.018000000000000002,0.8729,1459.789,11.294,17.102999999999998,22.7,31.576999999999998,35.756,25.151,22.073,18.105999999999998,16.397000000000002,13.588,11.568,9.39,9.147,8.847000000000001,17.627,16.155,15.679,14.927,14.57,13.783,13.432,12.96,12.459000000000001,12.09,11.907,11.832,11.832,11.802,,,,97527,b'            ',1635378410781933568,2076894383025836800,1766385,2015.0,297.3261630730166,0.1795364315144924,41.58173343488279,0.24368342731495118,19.15419226123929,0.2737526192066886,104.91081427282064,0.032607180387245784,-174.61657949918407,0.035909043119048266,-0.3440903425216675,-0.45650413632392883,0.21319356560707092,-0.08863342553377151,0.6467879414558411,-0.08872494101524353,0.26297447085380554,-0.1272168904542923,0.17489956319332123,-0.06198229268193245,88,88,87,87,1,1,0.32435446977615356,0.5257475779517707,57.56526114415265,False,5.192773818969727,3.3539657592773438,7.316223218367668e-06,3,15,False,0.35453569889068604,0.204036682844162,0.23173245787620544,0.5024839639663696,-139.1861114501953,83.30310821533203,9.75921630859375,-1.0556341409683228,100,18079906.969858665,6363.584828426652,7.3817795851322465,b'NOT_AVAILABLE',75.95171828241824,7.835115212194451,314.80679934478303,60.83964117877873,1.4011375629626782e-05
6442183,1.08,0.05,0.05,1.71,0.03,0.03,0.2168,0.004,0.004,4.006,0.009000000000000001,0.008,7.8,1.2,1.1,Chaplin et al. (2014), J19261932+4152126,5760,84.0,-84.0,4.006,0.009000000000000001,-0.008,-0.11,0.09,-0.09,1.08,0.05,-0.05,1.71,0.03,-0.03,0.3054,0.0035210000000000003,-0.0033799999999999998,MULT10,8.52,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,291.58038,41.87014,11111111111111111,SPE6,AST10,SPE6,7.321000000000001,0.023,7.062,0.026000000000000002,6.983,0.016,0.8749,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,36.131,32.889,31.546,29.775,28.699,26.603,25.656999999999996,24.182,22.599,21.254,20.226,19.395,19.113,18.152,,,,-2147483648,b'3142-1611-1 ',1635378410781933568,2101718984754789248,1135324,2015.0,291.580079792305,0.15482489444425385,41.86992595119709,0.21353883608791518,10.922914380329575,0.2340752378040387,-66.73661895336073,0.837408520710886,-65.65151188507843,0.6603326221534437,-0.02888011559844017,-0.004783186130225658,-0.20159591734409332,-0.1164255142211914,0.4633869528770447,-0.37456876039505005,-0.47886228561401367,-0.6096102595329285,-0.16469988226890564,-0.0756559893488884,97,97,96,93,1,4,,0.35867590271363486,106.43319266175355,False,3.6172802448272705,6.8094635009765625,1.2129870810895227e-05,5,15,False,0.4842832386493683,0.22593632340431213,0.23046541213989258,0.14082755148410797,-115.87117004394531,51.02968978881836,27.930391311645508,-21.716270446777344,109,7185269.035323208,3389.9810164995743,8.383662479091903,b'NOT_AVAILABLE',74.18173057324897,11.762799213457551,306.52276525218406,62.599617410542145,8.069771202241491e-05
7282890,1.52,0.1,0.13,2.36,0.06,0.07,0.1157,0.0035,0.0035,3.873,0.012,0.013,3.0,0.9,0.6,Chaplin et al. (2014), J19281317+4251490,6384,84.0,-84.0,3.873,0.012,-0.013000000000000001,0.02,0.09,-0.09,1.52,0.1,-0.13,2.36,0.06,-0.07,0.163,0.0049299999999999995,-0.0049299999999999995,MULT10,9.066,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,292.0549,42.863628000000006,11111111111111111,SPE6,AST10,SPE6,8.168,0.024,7.9879999999999995,0.017,7.941,0.016,0.8752,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,53.178999999999995,52.507,54.247,54.835,56.431999999999995,58.611999999999995,59.551,62.248000000000005,66.297,69.657,73.017,76.757,78.149,86.40899999999999,,,,-2147483648,b'3142-706-1  ',1635378410781933568,2125811346105765120,777858,2015.0,292.0548683725063,0.14429608333058325,42.86364401120805,0.20051758897922267,4.545218446532515,0.25272475922817567,1.4112847033408344,0.8141417463635775,-0.6676997763181851,0.5624159781083663,0.37881168723106384,0.48596787452697754,-0.5423367023468018,-0.2479279339313507,0.6478726267814636,-0.6113623380661011,-0.34538477659225464,-0.8067161440849304,-0.17020802199840546,0.019521772861480713,102,102,102,101,0,1,,0.3546870048290423,125.73380771854261,False,3.5801422595977783,6.957205772399902,1.582335062266793e-05,5,16,False,0.2596823573112488,0.15928828716278076,0.17044898867607117,0.05256451293826103,-53.01687240600586,64.15141296386719,23.805482864379883,-7.542383193969727,125,4120334.904856585,7287.429401576976,8.987438770468888,b'NOT_AVAILABLE',75.25117520089154,11.884577900146873,307.9672447267676,63.42481191720279,3.460949526033488e-05
7529180,1.39,0.04,0.03,1.49,0.03,0.03,0.4226,0.0248,0.0235,4.2360000000000015,0.017,0.017,1.3,0.3,0.3,Chaplin et al. (2014), J19290159+4310338,6700,84.0,-84.0,4.236000000000001,0.017,-0.017,-0.02,0.09,-0.09,1.39,0.04,-0.03,1.49,0.03,-0.03,0.5952,0.03493,-0.0331,MULT10,8.477,,,,0,0,1,007/007529/007529180/dv/kplr007529180-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,292.25662,43.176079,11111111111111111,SPE6,AST10,SPE6,7.63,0.02,7.489,0.021,7.4479999999999995,0.02,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.109,7.109,7.1,7.1,7.1,7.1,7.1,7.1,7.1,38.806,40.681,44.473,47.542,51.58,57.342,59.528,64.335,72.265,77.611,81.238,84.991,86.527,96.323,,,,-2147483648,b'3146-732-1  ',1635378410781933568,2125912226295835392,1232086,2015.0,292.25678295502496,0.30779687927518273,43.176418328142695,0.17916208024647765,9.214384009514292,0.34444402379555017,27.630978108549343,0.43971951474395277,67.68667336727106,0.40461858656745003,-0.5296977758407593,-0.8299373388290405,-0.22183042764663696,0.27147176861763,0.6940582394599915,-0.2345741093158722,-0.5774401426315308,-0.1762746125459671,-0.41005587577819824,0.03506756201386452,53,53,53,52,0,1,,0.314231748799185,50.09828428319092,False,3.2055249214172363,8.621545791625977,1.2237486771482509e-05,5,9,False,0.050994303077459335,0.14923685789108276,0.054669447243213654,0.2072049379348755,112.61468505859375,34.64667892456055,12.104317665100098,2.592585802078247,66,7263705.108739927,6541.59371183564,8.371874552786029,b'NOT_AVAILABLE',75.60457295603766,11.889988126885681,308.5157425114702,63.66960269257137,5.7420054458434895e-05
7668623,1.39,0.15,0.08,2.29,0.07,0.06,0.1174,0.0041,0.0043,3.868,0.015,0.015,3.9,0.6,1.0,Chaplin et al. (2014), J19050258+4322466,6270,84.0,-84.0,3.8680000000000003,0.015,-0.015,-0.02,0.09,-0.09,1.39,0.14,-0.07,2.29,0.07,-0.06,0.1654,0.005775,-0.006057,MULT10,9.398,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,286.26077000000004,43.379608000000005,11111111111111111,SPE6,AST10,SPE6,8.4,0.02,8.202,0.021,8.155,0.021,0.8751,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,42.917,41.037,41.321000000000005,40.705999999999996,41.012,40.907,40.858000000000004,41.451,42.92,44.326,46.184,48.388999999999996,49.325,54.25,,,,-2147483648,b'3132-1255-1 ',1635378410781933568,2105664169914153728,1573155,2015.0,286.2608411198674,0.16563612844639072,43.379638929101766,0.2533898683296743,4.046277371302971,0.2795125577937374,8.587544035026026,0.8182444387257413,7.286489970818426,0.6188053759979955,0.14398428797721863,0.2882827818393707,-0.5119296312332153,-0.23028059303760529,0.24792446196079254,-0.35532712936401367,-0.5890554785728455,-0.7613857984542847,-0.24008575081825256,0.08541355282068253,83,83,79,80,4,3,,0.4255052836233127,242.91857513486286,False,4.243531227111816,5.337636947631836,2.597111051727552e-05,5,14,False,0.15766195952892303,0.34607642889022827,0.12577150762081146,0.2365715652704239,-13.405835151672363,68.59664154052734,-13.200103759765625,21.643077850341797,98,3125743.5225491896,19723.792859466583,9.28738671417462,b'NOT_AVAILABLE',73.942351627657,15.950378151332332,299.01272461979715,65.18941619157324,1.5919992619231356e-05
7680114,1.12,0.08,0.06,1.43,0.04,0.03,0.3846,0.0106,0.0105,4.178,0.01,0.01,6.5,1.6,1.5,Chaplin et al. (2014), J19235640+4318525,5855,84.0,-84.0,4.178,0.01,-0.01,0.11,0.09,-0.09,1.12,0.08,-0.06,1.43,0.04,-0.03,0.5417,0.01493,-0.014790000000000001,MULT10,10.066,,,,0,0,1,007/007680/007680114/dv/kplr007680114-20141002224145_dvr.pdf,q1_q17_dr24_stellar,2015-01-15,290.98502,43.31459,11111111111111111,SPE6,AST10,SPE6,9.012,0.037000000000000005,8.725,0.024,8.673,0.011000000000000001,0.875,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,31.587,28.878,27.886999999999997,26.261,25.345,23.664,22.943,21.816999999999997,20.775,19.882,19.285,18.750999999999998,18.647000000000002,18.131,,,,-2147483648,b'3146-360-1  ',1635378410781933568,2126060454209609984,771391,2015.0,290.9852674602756,0.1652062088286571,43.3148568842101,0.2394744549396472,5.900316368043576,0.29180899331307125,37.41868415688075,0.9515818945268818,63.05834778634775,0.663125573621186,0.11881905794143677,0.2991713583469391,-0.5388857126235962,-0.07657690346240997,0.6301952600479126,-0.5331087708473206,-0.4713086485862732,-0.7583968043327332,-0.3169424831867218,-0.062005240470170975,74,74,71,73,3,1,,0.36785816939446087,207.30378508457056,False,3.7028887271881104,6.332767486572266,2.565832073742058e-05,5,12,False,0.19859254360198975,0.46529582142829895,0.23331958055496216,0.12825651466846466,-46.458526611328125,58.74245834350586,7.309564590454102,-44.5403938293457,91,1659222.6490436697,3304.9108103134718,9.975008395399485,b'NOT_AVAILABLE',75.31967765531635,12.784156928117676,306.6360318589812,64.10857751656101,2.4492375537727013e-05
7799349,1.55,0.08,0.18,2.96,0.07,0.14,0.0596,0.0017,0.0015,3.682,0.006999999999999999,0.01,3.3,1.4,0.5,Chaplin et al. (2014), J18441281+4332024,5115,84.0,-84.0,3.682,0.006999999999999999,-0.01,0.41,0.09,-0.09,1.55,0.08,-0.18,2.96,0.07,-0.14,0.08395,0.0023940000000000003,-0.002113,MULT10,9.472999999999999,,,,0,0,0,,q1_q17_dr24_stellar,2015-01-15,281.05338,43.534012,11111111111111111,SPE6,AST10,SPE6,8.06,0.025,7.636,0.022000000000000002,7.518,0.016,0.8754,1459.789,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,72.559,68.408,66.37100000000001,62.975,61.236000000000004,57.06,55.254,52.626000000000005,49.783,47.23,45.449,44.031000000000006,43.631,41.64,,,,-2147483648,b'3130-1534-1 ',1635378410781933568,2116898601770889472,1553122,2015.0,281.05320462121966,0.15728342069104717,43.533866237940536,0.2199471564414278,5.330723366702807,0.22239295495215824,-29.833052588446183,0.7221446707697408,-30.06418527623751,0.7031948277007087,0.27836498618125916,0.09887178242206573,-0.4779864549636841,-0.2494056224822998,0.6052958369255066,-0.5310744047164917,-0.7946889400482178,-0.5905850529670715,-0.7203584313392639,0.6237940788269043,125,125,123,124,2,1,,0.2933221204298567,115.99545941449331,False,3.0136444568634033,10.487001419067383,1.892816726467572e-05,5,17,False,0.3435523509979248,0.2032843828201294,0.037528082728385925,0.20865625143051147,-67.36588287353516,-47.70879364013672,-4.4115214347839355,-21.281864166259766,140,2830461.36939457,1493.292212176176,9.395126983995382,b'NOT_AVAILABLE',72.67910133649471,19.536737885947318,290.1481973243929,66.2017691480686,2.069039031584698e-05
